0.105281322295172,0.136932805816078,0.219851950928211,0.0267143675047371
0.111682620424697,0.131428713288237,0.223883291286473,0.0261328502078713
0.115301426233672,0.130247853381544,0.225041030823494,0.0263056931289422
0.126425856088595,0.130413779371675,0.228812879381168,0.0249821634322141
0.131699894638548,0.131114439210947,0.230804622374038,0.0266980341231134
0.130606774948375,0.128494826190986,0.2334465819889,0.0261997656538236
0.143159109143467,0.125779006103662,0.227012114641606,0.0259767875048523
0.146966780924797,0.11748306646794,0.204894479511073,0.0263031617723937
0.149516081882526,0.114621666241695,0.180569934723233,0.0250384063528273
0.148348646122915,0.105932284539146,0.162658306881165,0.0272968298714932
0.148041901162187,0.0998031787867925,0.149610947781718,0.0274509355475279
0.145638188002603,0.0922078061452529,0.136284425138092,0.0279802439989376
0.146927893812906,0.078979762070899,0.112801794972716,0.0277349094190655
0.14533531401285,0.0763092986941678,0.100019205652268,0.0297446616500276
0.144571990766943,0.0675914285663581,0.0884525445960175,0.0289747993654832
0.133977232745291,0.0609409826549457,0.0739569371739668,0.0288272425806439
0.126176685303275,0.0533314945139794,0.0652319089100503,0.0284141918766164
0.122129336699001,0.0461400494310821,0.0457534048173318,0.030550910401699
0.102812759713144,0.0431149352843074,0.0348793921148387,0.0301356654322288
0.0979733260071397,0.0347892161693667,0.0251015006890088,0.030914456326416
0.0887297073982472,0.0341951569391321,0.0239131560550357,0.0311331335515684
0.0877704460230589,0.0339151729539467,0.0236787015970256,0.0322393582308369
0.0833297299051588,0.0331515093199973,0.023466283638518,0.0316449783971099
0.0750717147974332,0.0326958996713358,0.0242096513261485,0.0308244874608639
0.0540518323159562,0.0303112889423061,0.0216479372529078,0.0333114237370768
0.0451202357974883,0.0315884920456466,0.023577533743026,0.0371417677539253
0.0371887373975692,0.0334546845416874,0.0248544337954332,0.0429624194701939
0.0244016276529817,0.0321267691733897,0.0250088171847197,0.0564195737787376
0.0199551849071275,0.0306689834738254,0.0270652059061194,0.0569388628112978
0.0193118070129893,0.0330558547983185,0.0299108086317327,0.0726200054247191
0.0185340790106228,0.034543685346277,0.0326404443375867,0.0759306510271838
0.0175013181182979,0.0347012829575598,0.0339509546112674,0.0918928226458254
0.0174570759629537,0.0373882272005813,0.0424159709803547,0.105446370036644
0.0169864552366694,0.041669699229377,0.048343102446039,0.128581797984723
0.0141766031787689,0.0450445815936819,0.0599413088434769,0.147763309915282
0.0140965448214668,0.0485736006950363,0.0663497966771707,0.160733080524923
0.0138470490373171,0.0523115943514763,0.0733653824738894,0.176942443073003
0.0130965810771146,0.0548938063361443,0.0840887218493374,0.197733497293854
0.0123486470218812,0.0551468859681696,0.0910119964128493,0.216601234307682
0.0119286629848943,0.0580239302792755,0.10185073983596,0.232652857848324
0.0111132582105329,0.0585109387629021,0.10848214991797,0.23727869948947
0.0101767970181401,0.061453004044126,0.112351989464052,0.240382334018374
0.0095829926922657,0.0666360008241515,0.115929483526692,0.245509189288086
0.00977470104105034,0.0708588105327907,0.116209460832414,0.242109934597945
0.00997016098403499,0.072331908371816,0.114164432180547,0.235136979017119
0.0106079237163382,0.0740793515968124,0.112760556020913,0.235364904260317
0.011467775768627,0.0726014275858383,0.111116747413963,0.225572249932651
0.0117259197621105,0.0781462660729898,0.111927151726361,0.225465613641653
0.0123845610687763,0.0773125182761352,0.107445300092546,0.213890018246413
0.0126242729724754,0.0765626846772825,0.103456000734264,0.197034143971562
0.0133240953376564,0.0741917118018722,0.0986497456876525,0.172776359465584
0.0133229550335616,0.0724692859383153,0.0906856091439587,0.150099727077355
0.0133359290838019,0.0715387355096593,0.0843083083978585,0.142280018511968
0.01325840549253,0.0679377389566884,0.0798251277828602,0.127224154358372
0.0132744500619382,0.0748266096739143,0.0767496790633812,0.117378447868325
0.0132109213687416,0.077378416343135,0.0759635942191801,0.110842400535987
0.0125523024340112,0.0835915013958763,0.0768163691047516,0.0957440001791783
0.0122967787652943,0.0826066215109353,0.0724604678649034,0.0841024901879262
0.0114356829772398,0.0807951024454649,0.0635965263140699,0.0649248282162571
0.0105754420821522,0.0752083351488737,0.06266133938523,0.0476800860050512
0.0106795085779227,0.0761653869172726,0.0595107252136226,0.0299776599718699
0.0101832228124884,0.0810840699096816,0.0547075899290541,0.0256393999127991
0.00955726677718538,0.0881400835313093,0.0488785637062859,0.0224595297284548
0.0100090019196688,0.0888388375350559,0.045608187772093,0.0212092133670131
0.0101365817831786,0.092976890024583,0.0442951984934316,0.0209450275696565
