filename,file_path,subject,trial,step,sha256,n_rows,n_cols,nan_count,inf_count,missing_pct,global_min,global_max,VL_mean,VL_std,VL_min,VL_max,TA_mean,TA_std,TA_min,TA_max,ST_mean,ST_std,ST_min,ST_max,GM_mean,GM_std,GM_min,GM_max
S023_Trial04_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S023_Trial04_Step02.csv,S023,4,2,c93f6ef8c568b287548dc29412c29c7881bd1e42256b633438dba1944b748e37,101,4,0,0,0.0,0.0155396042797976,0.251201526121141,0.069081,0.071667,0.017621,0.251202,0.060041,0.034469,0.01554,0.143898,0.06028,0.027456,0.022833,0.11174,0.080868,0.074567,0.019417,0.239577
S023_Trial05_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S023_Trial05_Step01.csv,S023,5,1,676b37e84a6b4a5b7af000583257f02856f3f6cfa060458aff4329861387832e,101,4,0,0,0.0,0.0131852212881714,0.263919956128101,0.070246,0.080099,0.018677,0.26392,0.051592,0.032403,0.013185,0.116898,0.049574,0.026631,0.020722,0.10147,0.07988,0.071879,0.025464,0.25424
S024_Trial01_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S024_Trial01_Step01.csv,S024,1,1,4979748b9bca3c0d70a5b08bcec6b8a8b9f128b03ed7ee0d88aaf78c529dc07a,101,4,0,0,0.0,0.0032456379188279,0.401158788271069,0.056738,0.036735,0.008382,0.128926,0.127451,0.095677,0.018359,0.401159,0.046325,0.028969,0.015246,0.114054,0.082624,0.098631,0.003246,0.27149
S024_Trial01_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S024_Trial01_Step02.csv,S024,1,2,0813962efa3bd803472e11a2b7071a2422b8f0e2a5e1b2375d5d385acf882582,101,4,0,0,0.0,0.0036793595185472,0.428738561628691,0.060004,0.041539,0.007119,0.144238,0.176849,0.119661,0.027562,0.428739,0.04255,0.032423,0.009365,0.119573,0.083586,0.106808,0.003679,0.325922
S024_Trial02_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S024_Trial02_Step01.csv,S024,2,1,6d753f36c9a9ae1fc9a2f87defa89d5044fe651991ad972a9c102d006255407a,101,4,0,0,0.0,0.0032943210189028,0.282670198942618,0.053249,0.037703,0.010554,0.134641,0.126188,0.08129,0.025664,0.252115,0.034473,0.023974,0.00739,0.107749,0.089961,0.10474,0.003294,0.28267
S024_Trial02_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S024_Trial02_Step02.csv,S024,2,2,086198720f82ded364be60ceb442f52d7845d6524927505f676feb669eb6705d,101,4,0,0,0.0,0.0033321581740365,0.332570396444868,0.064432,0.037112,0.009166,0.133395,0.146168,0.090798,0.019245,0.316528,0.050818,0.044491,0.013123,0.160177,0.09268,0.116298,0.003332,0.33257
S024_Trial03_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S024_Trial03_Step01.csv,S024,3,1,bc983318a4eb2ebf13386731f69d62d970a559306902ea458a11ff51c3e29059,101,4,0,0,0.0,0.0026871174842165,0.358902166192277,0.057064,0.035412,0.00981,0.136894,0.164211,0.110593,0.02767,0.358902,0.045181,0.037596,0.011414,0.142203,0.078081,0.094241,0.002687,0.269887
S024_Trial03_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S024_Trial03_Step02.csv,S024,3,2,c58f19f12864cf50fee5ee2cd51c0ab32a3556830b3d029364e75dd18e808c62,101,4,0,0,0.0,0.0037837084159809,0.353901298195881,0.055678,0.031669,0.01067,0.121067,0.131404,0.073971,0.035896,0.276469,0.029461,0.018489,0.008293,0.068826,0.09122,0.117121,0.003784,0.353901
S024_Trial04_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S024_Trial04_Step01.csv,S024,4,1,ffc7a0cedbf2dee1e0ab0639ec877f26bda79567db5d148e1919770d342bf615,101,4,0,0,0.0,0.0041020570787666,0.284027590692747,0.055216,0.037329,0.010633,0.139803,0.131164,0.088644,0.027277,0.284028,0.027625,0.020718,0.006251,0.076329,0.058456,0.074909,0.004102,0.218852
S024_Trial04_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S024_Trial04_Step02.csv,S024,4,2,6fedb0184d45836a7ceeb0a8bc40b7e6ac6ce79dc17a412aba406aaf29accaab,101,4,0,0,0.0,0.0034329232164709,0.330570288599555,0.058829,0.03504,0.010817,0.131537,0.146079,0.102002,0.020231,0.33057,0.054713,0.051019,0.009935,0.167238,0.086655,0.104959,0.003433,0.327019
S024_Trial05_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S024_Trial05_Step01.csv,S024,5,1,e58abc7a0b8b0f1e7c817e14e2962ed762b79f6fc47bdaf8e3e33d565eb69b4f,101,4,0,0,0.0,0.003108548551612,0.298701831407748,0.059963,0.042028,0.007737,0.137387,0.135869,0.090318,0.028046,0.298702,0.023714,0.0145,0.007762,0.060373,0.078816,0.089406,0.003109,0.238772
S024_Trial05_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S024_Trial05_Step02.csv,S024,5,2,131ed89b148151a2634c0841f91eb92c2242e8c6f778ace866a5c349e3c17432,101,4,0,0,0.0,0.0030422842266402,0.343505253398624,0.066407,0.050053,0.009274,0.186532,0.147912,0.109225,0.015245,0.343505,0.029247,0.021395,0.008738,0.080533,0.062022,0.083696,0.003042,0.2494
S025_Trial01_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S025_Trial01_Step01.csv,S025,1,1,5e2d824a113d364549e2a9fcd4a516b52d1e567cb6db13f43fee9381228e5ed6,101,4,0,0,0.0,0.0099528283626589,0.318947181102969,0.037587,0.019492,0.017446,0.086814,0.074493,0.048545,0.020644,0.17003,0.019228,0.006875,0.009953,0.033353,0.114717,0.101884,0.012306,0.318947
S025_Trial01_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S025_Trial01_Step02.csv,S025,1,2,dc9dd71078c5a9e4498c5fda5fe36b21168ffeee41a9ef8fa89a07a48d88fedf,101,4,0,0,0.0,0.0128903310305863,0.418806789331646,0.040628,0.024698,0.017994,0.100973,0.070741,0.040194,0.020114,0.165932,0.019778,0.005295,0.013757,0.031307,0.138685,0.141907,0.01289,0.418807
S025_Trial02_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S025_Trial02_Step01.csv,S025,2,1,be30a74c97fc65942023a017946cb558fb8f15c258bafea1bab795498ee2f432,101,4,0,0,0.0,0.011985068260732,0.304499777504828,0.036541,0.016332,0.01731,0.078159,0.062356,0.041272,0.012759,0.128847,0.022048,0.008116,0.011985,0.043911,0.126267,0.116122,0.013476,0.3045
S025_Trial02_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S025_Trial02_Step02.csv,S025,2,2,190d17dedcfc2cedf8fcb7cc5fe6d4c5ddf5634c3d47c55f56d84acfb4c48a29,101,4,0,0,0.0,0.0122942708372179,0.230660074376027,0.036203,0.014571,0.018447,0.079795,0.066352,0.04512,0.017639,0.150498,0.022149,0.007998,0.012294,0.042654,0.090839,0.086727,0.013128,0.23066
S025_Trial03_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S025_Trial03_Step01.csv,S025,3,1,913e95b94a991c845719dc71fddfeda6a1519a6edcb4de13d8dec74600cc3fb4,101,4,0,0,0.0,0.0121926933281858,0.383088462651637,0.039963,0.022112,0.018933,0.091938,0.062467,0.034026,0.016856,0.121188,0.021344,0.006946,0.012193,0.037061,0.125631,0.127016,0.012306,0.383088
S025_Trial03_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S025_Trial03_Step02.csv,S025,3,2,517a09d2360b4edde820035d010795ad5a9aa01948ca3ab18c2166d962b1f0ad,101,4,0,0,0.0,0.0120289547685776,0.239585386242917,0.039988,0.017819,0.021753,0.086201,0.058781,0.03773,0.014562,0.114544,0.021181,0.006043,0.012029,0.03666,0.080781,0.074052,0.013282,0.239585
S025_Trial04_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S025_Trial04_Step01.csv,S025,4,1,3c77c870534e450a7ae62fa5853cd6218c55477803a50c39b374dcae82c89927,101,4,0,0,0.0,0.0104063736435802,0.31425372249051,0.032169,0.013345,0.019134,0.06617,0.066683,0.038589,0.015054,0.137189,0.020281,0.008415,0.010406,0.050882,0.115557,0.112079,0.01127,0.314254
S025_Trial04_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S025_Trial04_Step02.csv,S025,4,2,7597c11a7fd80661a495e3a12445ebae22d99d7380dfd3433e3806d3a8a8a143,101,4,0,0,0.0,0.0102101338702048,0.284403337158684,0.034185,0.015276,0.022339,0.070435,0.059934,0.032102,0.019893,0.125644,0.021159,0.01087,0.01021,0.05105,0.090151,0.088799,0.013016,0.284403
S025_Trial05_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S025_Trial05_Step01.csv,S025,5,1,b9380c4c72fb3cf8fef72babba37d4006df9aa762e9744a9536de6fcc35e8c52,101,4,0,0,0.0,0.0106500714378347,0.308947901873496,0.039576,0.016881,0.020654,0.077596,0.06538,0.035244,0.018315,0.121842,0.020778,0.009511,0.01065,0.04789,0.110368,0.10217,0.013221,0.308948
S025_Trial05_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S025_Trial05_Step02.csv,S025,5,2,82ba62c3a8d5ed8b6d843686bfe26f83f0b45a7134c85645b76af3691b1b4e71,101,4,0,0,0.0,0.0128029745165621,0.255627763836478,0.037391,0.017898,0.020809,0.083304,0.068481,0.041296,0.017276,0.1322,0.021245,0.008499,0.012803,0.047931,0.091973,0.090798,0.013174,0.255628
S026_Trial01_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S026_Trial01_Step01.csv,S026,1,1,c2811a80c4582601d96ca3818a7babf48b0790da7eda83240b691d35e84831fd,101,4,0,0,0.0,0.0047617303177085,0.221734511740408,0.033949,0.033088,0.010983,0.114295,0.093881,0.044669,0.032011,0.18492,0.038161,0.03496,0.008628,0.145008,0.060129,0.07355,0.004762,0.221735
S026_Trial01_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S026_Trial01_Step02.csv,S026,1,2,8ac2fa6162f3abe5c1b30c3e1c72950fb9f59f54aabb27e283ff8080952335e7,101,4,0,0,0.0,0.0062781899072631,0.211266486562315,0.033515,0.03131,0.010746,0.125848,0.097384,0.045429,0.039503,0.211266,0.038788,0.037124,0.010803,0.145723,0.052615,0.064888,0.006278,0.202977
S026_Trial02_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S026_Trial02_Step01.csv,S026,2,1,74ff7c4057b4c5b4ae6dd6b486c9559b7704f429d6c2667f220bea9ef23bc4e0,101,4,0,0,0.0,0.0055410573355602,0.235890438411358,0.033822,0.034755,0.009143,0.120352,0.102165,0.053731,0.036282,0.23056,0.029652,0.03218,0.006614,0.110647,0.067901,0.082357,0.005541,0.23589
S026_Trial02_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S026_Trial02_Step02.csv,S026,2,2,b05402004f06136f54ebafc58946d8159137b7795039a75110c515bbd0809ddf,101,4,0,0,0.0,0.0049773720001787,0.206379767524825,0.035451,0.038925,0.009657,0.122966,0.094131,0.042988,0.034684,0.194159,0.032306,0.029971,0.010329,0.1082,0.058298,0.069378,0.004977,0.20638
S026_Trial03_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S026_Trial03_Step01.csv,S026,3,1,a5b2ce861e7c3ed9bf07814adde1b6ce0c457f7354f3fe6fdefdb3ece5f8d197,101,4,0,0,0.0,0.0059388870783678,0.294768701424335,0.034244,0.035727,0.008664,0.119593,0.160473,0.076655,0.061149,0.294769,0.034941,0.038365,0.007516,0.123839,0.056251,0.06773,0.005939,0.21018
S026_Trial03_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S026_Trial03_Step02.csv,S026,3,2,8d06a62b530c915e3e0cee5900decdea9e72bd2b5b54b528d2120fff5b58d69e,101,4,0,0,0.0,0.0063921016513789,0.26529004006515,0.031321,0.031877,0.009947,0.107627,0.137862,0.065791,0.045009,0.26529,0.02945,0.028179,0.007803,0.105892,0.065292,0.075208,0.006392,0.220488
S026_Trial04_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S026_Trial04_Step01.csv,S026,4,1,2b8a61dafd49bd546fff86d034486a889cc69451a5150cb372e14de9b9047437,101,4,0,0,0.0,0.0046841360952957,0.190203267440779,0.041915,0.050804,0.009444,0.176619,0.08893,0.045221,0.031316,0.184354,0.02826,0.027538,0.009068,0.102606,0.054439,0.064238,0.004684,0.190203
S026_Trial04_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S026_Trial04_Step02.csv,S026,4,2,7e0a69fd432c5b7226b95a207305ea927acb47b7af82ad5dbf8ade574fba7a22,101,4,0,0,0.0,0.0050345337853087,0.221954254921185,0.031912,0.033364,0.009706,0.112506,0.101356,0.05457,0.030538,0.221795,0.026302,0.027478,0.007263,0.095046,0.054526,0.068491,0.005035,0.221954
S026_Trial05_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S026_Trial05_Step01.csv,S026,5,1,8b086c67563c0a292ba88e9926d7dbb986a1b186f9a6ab1e3532dc9c165443ef,101,4,0,0,0.0,0.0060729670845174,0.248167185866125,0.037245,0.037457,0.010129,0.11794,0.12486,0.053778,0.041338,0.225442,0.031101,0.030889,0.007127,0.114559,0.067407,0.082214,0.006073,0.248167
S026_Trial05_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S026_Trial05_Step02.csv,S026,5,2,e9caffb98d058156be72f4e8b3f38a9a5b23f2ce3414c97ad602f8f921b3fc17,101,4,0,0,0.0,0.0056632149365871,0.241376318755652,0.032111,0.034784,0.00916,0.12447,0.123103,0.065162,0.029248,0.241376,0.02545,0.025859,0.006643,0.086428,0.049838,0.052363,0.005663,0.159102
S027_Trial01_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S027_Trial01_Step01.csv,S027,1,1,766ef99e5ebd980233fa1824396dd51b7d6fc0b5ea0247b7d0200cbfa2c384b3,101,4,0,0,0.0,0.0224647300340984,0.365405806478368,0.112115,0.100842,0.022465,0.365406,0.10566,0.038298,0.054149,0.202421,0.056971,0.017296,0.029665,0.087494,0.134972,0.070287,0.040214,0.285406
S027_Trial01_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S027_Trial01_Step02.csv,S027,1,2,f669d58e0dd714530b546d1aedad9d49bfdb0fd10a96b7770fe4c3c2b769f680,101,4,0,0,0.0,0.0264029380127435,0.277718074014209,0.100355,0.07401,0.026403,0.256501,0.105144,0.039989,0.058767,0.213831,0.061222,0.024552,0.030922,0.113897,0.129313,0.075227,0.035973,0.277718
S027_Trial02_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S027_Trial02_Step01.csv,S027,2,1,53a77015b0ea93473bd314bec70b2cd057735b57d61e2200321d246c21b3fcd7,101,4,0,0,0.0,0.0244024952880327,0.335676810446519,0.106921,0.094673,0.024402,0.335677,0.144178,0.047235,0.066326,0.239282,0.062581,0.022177,0.037009,0.136212,0.110699,0.053643,0.036901,0.217171
S027_Trial02_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S027_Trial02_Step02.csv,S027,2,2,2fcc4ac25d1459e5bc46ec31576f2630c0de7387d460d91bd5e949f46a388536,101,4,0,0,0.0,0.024731799495478,0.308793084827811,0.107365,0.086233,0.024732,0.308793,0.135796,0.05119,0.061419,0.246651,0.064957,0.034766,0.028867,0.136973,0.136434,0.074684,0.036562,0.270014
S027_Trial03_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S027_Trial03_Step01.csv,S027,3,1,6bba87c9c390492aaab65e6633cd7e1dc9f7b2d750e2bdd7004e0d77c0d60ad6,101,4,0,0,0.0,0.0252228347750748,0.346606626145826,0.107227,0.097169,0.025223,0.346607,0.113532,0.050732,0.047484,0.211974,0.063934,0.020661,0.032831,0.114272,0.127781,0.079239,0.042301,0.302966
S027_Trial03_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S027_Trial03_Step02.csv,S027,3,2,9334aabdd6d4a0536bf2c1e06ee1093542a4d5ebde9f99a010c27514e81b44b1,101,4,0,0,0.0,0.0307145226657215,0.393072585507998,0.101038,0.07725,0.030715,0.279825,0.117529,0.033255,0.058834,0.197028,0.078906,0.040812,0.032636,0.171777,0.155566,0.104931,0.034351,0.393073
S027_Trial04_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S027_Trial04_Step01.csv,S027,4,1,2bd66d8a1caac2c36f81cbe1d4a0b54b7347095ba0670398c04e008ffa5af6ae,101,4,0,0,0.0,0.032781053899413,0.37153907437998,0.127249,0.102325,0.032781,0.371539,0.17194,0.041898,0.104473,0.253331,0.062737,0.020389,0.039892,0.107439,0.110248,0.060189,0.044933,0.210683
S027_Trial04_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S027_Trial04_Step02.csv,S027,4,2,7fa7ad3167cd7be992e57f03c0822959cb170eba6f3c00393a74712651737f2a,101,4,0,0,0.0,0.032573962868318,0.246250000319303,0.098347,0.063936,0.032607,0.239497,0.131846,0.036369,0.080416,0.222438,0.070419,0.031767,0.032574,0.145168,0.108428,0.06405,0.050816,0.24625
S027_Trial05_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S027_Trial05_Step01.csv,S027,5,1,92d183c697844e60bfb5b784849092298655e018b124c7f4414d6c1b59912165,101,4,0,0,0.0,0.0292480641664551,0.47948824208711,0.156136,0.130584,0.029248,0.479488,0.134452,0.034557,0.078312,0.210102,0.063714,0.02511,0.029464,0.115512,0.118196,0.096041,0.037436,0.334991
S027_Trial05_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S027_Trial05_Step02.csv,S027,5,2,e6cf02983a0b286a989dd9d1d6035f93aa6da7679be4e8e745fda2cc41dc3c1b,101,4,0,0,0.0,0.0314108842708354,0.341645472568403,0.105196,0.088681,0.031411,0.329351,0.126387,0.03827,0.053306,0.1881,0.054414,0.020386,0.03339,0.106305,0.134339,0.091132,0.039176,0.341645
S028_Trial01_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S028_Trial01_Step01.csv,S028,1,1,f43249d2e49feab327db570d63e1a7bbc81202c12f7ecbc59e6af438b3699c0c,101,4,0,0,0.0,0.0100475244793485,0.403623975091229,0.032328,0.023237,0.012889,0.078362,0.158534,0.081091,0.046114,0.325977,0.052389,0.059628,0.013088,0.208923,0.123721,0.136841,0.010048,0.403624
S028_Trial02_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S028_Trial02_Step01.csv,S028,2,1,4c86198fa8266c50d42e68795c7730bc29c631b8d92267ddf2dcaafa199be516,101,4,0,0,0.0,0.0107727682997325,0.320102008626219,0.033461,0.021561,0.01402,0.081183,0.116069,0.064362,0.032891,0.260447,0.04985,0.048976,0.012225,0.153911,0.109832,0.117216,0.010773,0.320102
S028_Trial03_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S028_Trial03_Step01.csv,S028,3,1,fe35f2ef5b8c8c00cbd276d2b2b35029e656261d58392f111b221f6d201d9c85,101,4,0,0,0.0,0.0101293406853161,0.285577359350183,0.035419,0.023784,0.014122,0.082773,0.116987,0.074096,0.02847,0.266884,0.050977,0.053425,0.012521,0.20405,0.089556,0.098719,0.010129,0.285577
S028_Trial04_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S028_Trial04_Step01.csv,S028,4,1,934b1ba8b34ed9c54df4b1caefeeba79394a58011a4737c12e2698bc395b2205,101,4,0,0,0.0,0.0097180719259212,0.306573604182869,0.037408,0.02449,0.013034,0.095545,0.102241,0.045513,0.034672,0.182891,0.04205,0.041883,0.011051,0.139997,0.092204,0.106809,0.009718,0.306574
S028_Trial04_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S028_Trial04_Step02.csv,S028,4,2,fe54080858e2424f13daddcec9a46df01f723f8e6560b0d83da8e8bab2fe58bd,101,4,0,0,0.0,0.0105568451546109,0.302178046600665,0.02963,0.022091,0.010557,0.080761,0.091687,0.0558,0.02484,0.203898,0.046909,0.05073,0.011452,0.203742,0.098675,0.110335,0.011868,0.302178
S028_Trial05_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S028_Trial05_Step01.csv,S028,5,1,e45d4f49ff3e118fd1b86a92ae7d96d1c66fef15d24b70260c5ed0c1124f0679,101,4,0,0,0.0,0.0117312242398066,0.384116653007036,0.033505,0.025838,0.013653,0.098514,0.089024,0.041242,0.03239,0.176735,0.047773,0.057171,0.012004,0.190919,0.105458,0.127857,0.011731,0.384117
S028_Trial05_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S028_Trial05_Step02.csv,S028,5,2,e2777203a2724f68e5ebd0ebb522196ef9a733503a57d2f63529b0a729303d03,101,4,0,0,0.0,0.0105336658272194,0.281097898900529,0.035224,0.023261,0.013997,0.08162,0.094309,0.050419,0.026807,0.193192,0.05832,0.067941,0.01189,0.232926,0.093185,0.10205,0.010534,0.281098
S029_Trial01_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S029_Trial01_Step01.csv,S029,1,1,1d9b9ad6e4d20e74feeb333a753a746c9970d9a671f906d01805fc38053f0327,101,4,0,0,0.0,0.0101360600691039,0.292382634625495,0.043589,0.021764,0.023742,0.096955,0.066278,0.042058,0.021322,0.168391,0.01939,0.009183,0.010136,0.042802,0.113204,0.091975,0.027895,0.292383
S029_Trial01_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S029_Trial01_Step02.csv,S029,1,2,237f52b3eb18e8a8e4f1519102f37a40d43270f18be6a8f2d1cdd9c42a8c83dc,101,4,0,0,0.0,0.008589682441163,0.279686548448954,0.040647,0.021138,0.021637,0.087489,0.057168,0.02921,0.026387,0.126839,0.019094,0.009106,0.00859,0.042292,0.107489,0.089586,0.023653,0.279687
S029_Trial02_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S029_Trial02_Step01.csv,S029,2,1,fbc482739ef5018667c3138b466d948ba47db5ff5f1701893fea650e07e08c9a,101,4,0,0,0.0,0.0096024819400008,0.259305211086327,0.042278,0.025895,0.022297,0.108258,0.05995,0.028339,0.024763,0.118579,0.017716,0.008449,0.009602,0.03351,0.112916,0.086477,0.026904,0.259305
S029_Trial02_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S029_Trial02_Step02.csv,S029,2,2,6fa31789894aaec11f8758fe56f24f74e59e3925aa9b1cedb6eaf8ffb9e334f5,101,4,0,0,0.0,0.0103057670996859,0.352852802484267,0.041759,0.033869,0.019829,0.138806,0.069509,0.038928,0.026873,0.148034,0.016711,0.005519,0.010306,0.033237,0.122088,0.108971,0.025934,0.352853
S029_Trial03_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S029_Trial03_Step01.csv,S029,3,1,a2d0755c87ec9b07a25760178f2386daeef40bf0cdf80802d7cddc4f43a4cf65,101,4,0,0,0.0,0.0093800002690264,0.342892144392448,0.050771,0.045042,0.01913,0.162509,0.066026,0.0318,0.029303,0.134792,0.01841,0.008379,0.00938,0.034522,0.116076,0.104293,0.026744,0.342892
S029_Trial03_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S029_Trial03_Step02.csv,S029,3,2,6ad6d4a15b190ea3d3f8d8ff2dc553f20581c1eb667e2cba61841b06b5b71b3e,101,4,0,0,0.0,0.0089668954508803,0.310333590709398,0.045329,0.037559,0.019009,0.138737,0.07494,0.040662,0.021572,0.163715,0.015724,0.006681,0.008967,0.02831,0.100733,0.089944,0.031401,0.310334
S029_Trial04_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S029_Trial04_Step01.csv,S029,4,1,c7faf763f09c3ee3adcaa022edb989909ebfdf81b78eb2f868c688326aa63e90,101,4,0,0,0.0,0.0095526682076038,0.408664973637778,0.064411,0.070591,0.018065,0.253477,0.053125,0.020333,0.021935,0.091731,0.016664,0.006373,0.009553,0.034718,0.132097,0.126874,0.029237,0.408665
S029_Trial05_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S029_Trial05_Step01.csv,S029,5,1,1f5464aacd6dc3798eb890b405adeacce2686b94e60289bea3822ab679aca99a,101,4,0,0,0.0,0.0096012418202319,0.398600628891863,0.044119,0.034909,0.018985,0.136549,0.063287,0.035981,0.028121,0.156619,0.017731,0.007511,0.009601,0.031255,0.127372,0.133212,0.018318,0.398601
S030_Trial01_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S030_Trial01_Step01.csv,S030,1,1,b54830f2e5b69dbd2a16089c131f189f3121109dc40e658784c97904499c05e4,101,4,0,0,0.0,0.0063297177969368,0.374747787046062,0.035313,0.03417,0.007698,0.114972,0.096448,0.093141,0.019148,0.351434,0.018184,0.008008,0.00633,0.035377,0.097495,0.117528,0.017183,0.374748
S030_Trial01_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S030_Trial01_Step02.csv,S030,1,2,e382c7c5a1c370912be8e62d88ac04a41036663f1fc58ec89e9ec43ed4b3710f,101,4,0,0,0.0,0.0068125828418287,0.269504281903832,0.034196,0.034477,0.007898,0.119299,0.080989,0.053107,0.019204,0.178672,0.017654,0.013273,0.006813,0.053308,0.077604,0.080732,0.014113,0.269504
